鼗,鞀
琕,鞞
諊,鞫
鞟,鞹
皾,韇
韀,韉
愇,韙
鞲,韝
鞰,韞
韥,韣
韯,韱
齃,頞
俛,頫
颷,飆
飈,飆
飊,飆
飇,飆
颮,飆
秗,飫
饇,飫
饚,餀
糍,餈
粢,餈
呲,飺
醊,餟
饐,餬
糃,餳
糇,餱
飻,餮
氣,餼
饝,饃
糦,饎
餴,饙
籑,饌
餰,饘
飦,饘
飸,饕
餥,饕
餉,饟
聝,馘
驝,馲
駫,駉
騡,駩
摗,駷
馯,駻
駨,駽
騌,騣
駠,騮
駵,騮
驑,騮
隲,騭
騘,驄
驇,騺
騻,驦
骩,骫
骪,骫
跤,骹
胔,骴
髠,髡
髨,髡
髤,髹
鬔,髼
髢,鬄
髰,鬄
巛,鬊
巤,鬣
鬛,鬣
粥,鬻
儥,鬻
俼,鬻
魉,魎
貥,魧
鰟,魴
鱯,魱
鱋,魼
鮃,魾
鮺,鮓
鰭,鮨
鱭,鮆
鯶,鯇
鰀,鯇
鰵,鮸
鮌,鯀
鮉,鯛
鰽,鯦
鮎,鯰
鮝,鯗
鱶,鯗
鮟,鰋
鮷,鯷
鮧,鯷
鱅,鰫
鮙,鰨
鱏,鱘
鰺,鱢
魣,鱮
乙,鳦
鳬,鳧
鴍,鳼
雃,鳽
琟,鳿
鳵,鴇
鵭,鳹
雂,鳹
鳱,鴈
鳫,鴈
鴂,鴃
鴪,鴥
鴧,鴥
鸜,鴝
鷃,鴳
鴼,鵅
鴅,鵃
鴑,鴽
鷋,鵌
鵕,鵔
鴭,鵻
鶃,鶂
鷁,鶂
鴄,鵯
鵾,鶤
鵙,鶪
鶙,鶗
鷀,鶿
鴳,鷃
鴙,鶻
鷱,鷎
鷉,鷈
鴋,鶭
鸘,鷞
鶒,鷘
鶐,鷸
鵐,鷡
鸊,鷿
雤,鷽
雚,鸛
鵍,鸛
鵹,鸝
塷,鹵
卣,鹵
卤,鹵
醝,鹺
麅,麃
麏,麇
麕,麇
麖,麠
麁,麤
麄,麤
蔍,麤
籺,麧
斢,黈
紏,黈
粚,黐
剠,黥
黾,黽
勔,黽
魭,黿
鼁,鼀
鼝,鼘
鼥,鼣
鼰,鼳
齄,齇
賫,齎
賷,齎
韲,齏
齓,齔
齥,齛
齴,齞
呞,齝
嚙,齧
囓,齧
齚,齰
腭,齶
丰,丯
乁,乀
仦,仯
託,侂
仛,侂
托,侂
僀,偙
侰,僒
净,凈
創,刅
刉,刏
鈱,刡
叧,剮
另,剮
冎,剮
妷,劮
勊,勀
匔,匑
匸,匚
匚,匸
卪,卩
呴,吽
启,呇
哣,咅
咞,哯
唺,哯
唃,唂
嘊,啀
圲,圱
炈,坄
垨,坾
墢,坺
墢,垡
挷,垹
埄,埲
埬,堜
砣,堶
墴,堭
墧,塙
浧,塣
坧,墌
塜,塳
磰,墡
坺,墢
圫,墺
夂,夊
甠,夝
殅,夝
猆,奜
奛,奣
娂,妅
佲,姳
孎,娕
婱,娹
妶,娹
妉,媅
娚,嫐
嬺,嫟
婂,嬵
孨,孴
窙,宯
窚,宬
尣,尢
兀,尢
崓,崮
岆,崾
崔,嵟
戺,巸
褀,帺
褩,幋
衳,幒
擳,幯
楐,庎
厫,廒
去,弆
吲,弞
哂,弞
彑,彐
矱,彠
仼,彺
懯,怤
悳,惪
熀,愰
愡,憁
憦,憥
忳,憌
嚂,懢
懞,懜
懭,懬
鑺,戵
搋,扠
挩,抁
扥,扽
揢,抲
捒,拺
挅,挆
叔,掓
抿,捪
揧,揦
攨,搲
掿,搙
捒,摗
挳,摼
梊,摕
揸,摣
搱,摨
撯,擆
撴,撉
搑,擃
攵,攴
暋,敃
敳,敱
紏,斢
劚,斸
晌,晑
晾,暻
梕,杒
鈶,柌
枱,柌
棬,桊
枽,枼
栣,栠
桬,桫
榧,棑
楤,棇
樬,棇
樒,榓
櫁,榓
槇,槙
榅,榲
橕,樘
梙,槵
耮,橯
焭,橩
櫘,橞
栰,橃
梮,檋
鑈,檷
鈮,檷
苘,檾
杄,櫏
樏,欙
毩,毱
泈,汷
沀,汿
淗,泦
潱,洇
泟,浾
滖,浽
涹,浽
澏,浛
汸,淓
漋,湰
浲,漨
滗,潷
濽,灒
灲,灱
炨,灺
炧,灺
燌,炃
炏,烗
炌,烗
燑,烔
爞,烔
炢,烼
焨,焆
烲,焎
熍,焪
焪,焢
焬,焲
焱,焲
煛,煚
燫,熑
焧,熜
燪,熜
燨,爔
燯,爧
鏻,獜
玜,玒
珙,玒
蛠,珕
瑨,璡
琗,璱
畗,畐
偪,畐
疔,疒
欮,瘚
宔,砫
硧,硐
礊,碦
摤,磢
硆,礘
祮,祰
禞,祰
稶,稢
耣,稐
窫,穵
箥,笸
箲,筅
笚,筪
簈,箳
醔,篘
篗,籆
籰,籆
篗,籰
糡,糨
絚,絙
帺,綥
褈,緟
膖,胮
脄,脢
胟,脢
舤,舧
艪,艣
芀,艻
芩,荶
葕,莚
薷,葇
薓,葠
蒀,蒕
薼,蔯
櫐,蘽
蕗,虂
虦,虥
霦,虨
蚏,蚎
蚾,蚽
蛞,蛥
褃,裉
鑻,襻
矀,覹
訙,訉
詽,訮
訑,詑
訤,詉
誟,詨
悖,誖
哱,誖
怫,誖
訤,誵
愅,諽
謷,謸
噡,譫
諙,譮
狗,豿
宲,賲
赺,趛
徸,蹱
軠,軖
迏,达
迖,达
釅,醶
釓,釚
鈻,釲
鋅,釨
鋣,釾
鎁,釾
鈘,鈙
鏸,鈗
鍟,鉎
錇,鉜
鈢,鉩
鈓,銋
鋷,銸
鐁,鋖
鎥,鋚
銇,錑
鏛,鋿
鑜,鋿
鍲,錉
鈱,錉
釶,鍦
鉇,鍦
鈷,鍸
鐷,鍱
鋀,鍮
鍯,鏓
鐧,鐗
鍓,鏶
鐩,鐆
鐾,鐴
划,鐹
鏀,鐪
鉩,鑈
纄,鑝
鋫,鑗
錅,鑗
鏫,鑗
埨,陯
弽,韘
韼,韸
飂,飀
飬,餋
糤,饊
馚,馩
鱍,鮁
鯹,鮏
鮓,鮺
鮾,鯘
鯮,鯼
鱑,鰉
鯿,鯾
鰛,鰮
魳,鰤
鮝,鰧
鰔,鱤
鵄,鴟
鳾,鶳
鷼,鷳
鷴,鷳
鞺,鼞
齼,齭
齫,齳
觮,龣
轊,軎
鞸,韠
惥,慂
巶,佋
昭,佋
憘,憙
鈶,枱
耛,枱
訩,詾
哅,詾
場,塲
众,乑
勎,勠
戮,勠
櫽,檼
厹,叴
轔,轥
笒,筨
鞴,絥
韛,鞴
魱,鱯
鱡,鰂
鯽,鰂
